group,algo,op,seconds
hash,sm3,hash,0.00047885
hash,sm3,hash,0.00041590
hash,sm3,hash,0.00041000
hash,sm3,hash,0.00040372
hash,sm3,hash,0.00039691
hash,sm3,hash,0.00038197
hash,sm3,hash,0.00039049
hash,sm3,hash,0.00039019
hash,sm3,hash,0.00038511
hash,sm3,hash,0.00039041
hash,sm3,hash,0.00039785
hash,sm3,hash,0.00040198
hash,sm3,hash,0.00040812
hash,sm3,hash,0.00040705
hash,sm3,hash,0.00041319
hash,sm3,hash,0.00040696
hash,sm3,hash,0.00040454
hash,sm3,hash,0.00040551
hash,sm3,hash,0.00040902
hash,sm3,hash,0.00040588
hash,sm3,hash,0.00040207
hash,sm3,hash,0.00040330
hash,sm3,hash,0.00040914
hash,sm3,hash,0.00040850
hash,sm3,hash,0.00040575
hash,sm3,hash,0.00039867
hash,sm3,hash,0.00039980
hash,sm3,hash,0.00040967
hash,sm3,hash,0.00040756
hash,sm3,hash,0.00041010
hash,sm3,hash,0.00040957
hash,sm3,hash,0.00041120
hash,sm3,hash,0.00040959
hash,sm3,hash,0.00040786
hash,sm3,hash,0.00041080
hash,sm3,hash,0.00040477
hash,sm3,hash,0.00040469
hash,sm3,hash,0.00040429
hash,sm3,hash,0.00040539
hash,sm3,hash,0.00040498
hash,sm3,hash,0.00039979
hash,sm3,hash,0.00040211
hash,sm3,hash,0.00040730
hash,sm3,hash,0.00040756
hash,sm3,hash,0.00041049
hash,sm3,hash,0.00041067
hash,sm3,hash,0.00041226
hash,sm3,hash,0.00040408
hash,sm3,hash,0.00040233
hash,sm3,hash,0.00040386
hash,sm3,hash,0.00040236
hash,sm3,hash,0.00040284
hash,sm3,hash,0.00039475
hash,sm3,hash,0.00040272
hash,sm3,hash,0.00041098
hash,sm3,hash,0.00041067
hash,sm3,hash,0.00041171
hash,sm3,hash,0.00040609
hash,sm3,hash,0.00040963
hash,sm3,hash,0.00040925
hash,sm3,hash,0.00040785
hash,sm3,hash,0.00041004
hash,sm3,hash,0.00041029
hash,sm3,hash,0.00041312
hash,sm3,hash,0.00042294
hash,sm3,hash,0.00041811
hash,sm3,hash,0.00042097
hash,sm3,hash,0.00041320
hash,sm3,hash,0.00041946
hash,sm3,hash,0.00040921
hash,sm3,hash,0.00041063
hash,sm3,hash,0.00041664
hash,sm3,hash,0.00041661
hash,sm3,hash,0.00041835
hash,sm3,hash,0.00041671
hash,sm3,hash,0.00043153
hash,sm3,hash,0.00042366
hash,sm3,hash,0.00043082
hash,sm3,hash,0.00042671
hash,sm3,hash,0.00041115
hash,sm3,hash,0.00041004
hash,sm3,hash,0.00040236
hash,sm3,hash,0.00040081
hash,sm3,hash,0.00040799
hash,sm3,hash,0.00040375
hash,sm3,hash,0.00040728
hash,sm3,hash,0.00042407
hash,sm3,hash,0.00042633
hash,sm3,hash,0.00042338
hash,sm3,hash,0.00043050
hash,sm3,hash,0.00044769
hash,sm3,hash,0.00042053
hash,sm3,hash,0.00042571
hash,sm3,hash,0.00040275
hash,sm3,hash,0.00039981
hash,sm3,hash,0.00041017
hash,sm3,hash,0.00041085
hash,sm3,hash,0.00041598
hash,sm3,hash,0.00041567
hash,sm3,hash,0.00041934
hash,sm3,hash,0.00042279
hash,sm3,hash,0.00041812
hash,sm3,hash,0.00041345
hash,sm3,hash,0.00041997
hash,sm3,hash,0.00041860
hash,sm3,hash,0.00042636
hash,sm3,hash,0.00043290
hash,sm3,hash,0.00043072
hash,sm3,hash,0.00042911
hash,sm3,hash,0.00043555
hash,sm3,hash,0.00043287
hash,sm3,hash,0.00043707
hash,sm3,hash,0.00043155
hash,sm3,hash,0.00043484
hash,sm3,hash,0.00042539
hash,sm3,hash,0.00041964
hash,sm3,hash,0.00042248
hash,sm3,hash,0.00042126
hash,sm3,hash,0.00042555
hash,sm3,hash,0.00042353
hash,sm3,hash,0.00042141
hash,sm3,hash,0.00042229
hash,sm3,hash,0.00042163
hash,sm3,hash,0.00043517
hash,sm3,hash,0.00043665
hash,sm3,hash,0.00043622
hash,sm3,hash,0.00041503
hash,sm3,hash,0.00041248
hash,sm3,hash,0.00041398
hash,sm3,hash,0.00040782
hash,sm3,hash,0.00041057
hash,sm3,hash,0.00040738
hash,sm3,hash,0.00040761
hash,sm3,hash,0.00041157
hash,sm3,hash,0.00041237
hash,sm3,hash,0.00041033
hash,sm3,hash,0.00040313
hash,sm3,hash,0.00040363
hash,sm3,hash,0.00040179
hash,sm3,hash,0.00040085
hash,sm3,hash,0.00039939
hash,sm3,hash,0.00040004
hash,sm3,hash,0.00041258
hash,sm3,hash,0.00041651
hash,sm3,hash,0.00041932
hash,sm3,hash,0.00041749
hash,sm3,hash,0.00041331
hash,sm3,hash,0.00041924
hash,sm3,hash,0.00043314
hash,sm3,hash,0.00043270
hash,sm3,hash,0.00041398
hash,sm3,hash,0.00041899
hash,sm3,hash,0.00042029
hash,sm3,hash,0.00041909
hash,sm3,hash,0.00041970
hash,sm3,hash,0.00041793
hash,sm3,hash,0.00041717
hash,sm3,hash,0.00042484
hash,sm3,hash,0.00042072
hash,sm3,hash,0.00042322
hash,sm3,hash,0.00042556
hash,sm3,hash,0.00042640
hash,sm3,hash,0.00042356
hash,sm3,hash,0.00042340
hash,sm3,hash,0.00043220
hash,sm3,hash,0.00042714
hash,sm3,hash,0.00043806
hash,sm3,hash,0.00043113
hash,sm3,hash,0.00043402
hash,sm3,hash,0.00042288
hash,sm3,hash,0.00042306
hash,sm3,hash,0.00042433
hash,sm3,hash,0.00040520
hash,sm3,hash,0.00041328
hash,sm3,hash,0.00042053
hash,sm3,hash,0.00041895
hash,sm3,hash,0.00040892
hash,sm3,hash,0.00040998
hash,sm3,hash,0.00041365
hash,sm3,hash,0.00041217
hash,sm3,hash,0.00041607
hash,sm3,hash,0.00041131
hash,sm3,hash,0.00040199
hash,sm3,hash,0.00040980
hash,sm3,hash,0.00040438
hash,sm3,hash,0.00040480
hash,sm3,hash,0.00040540
hash,sm3,hash,0.00041353
hash,sm3,hash,0.00041216
hash,sm3,hash,0.00040404
hash,sm3,hash,0.00041686
hash,sm3,hash,0.00040977
hash,sm3,hash,0.00041802
hash,sm3,hash,0.00041076
hash,sm3,hash,0.00040619
hash,sm3,hash,0.00040924
hash,sm3,hash,0.00040810
hash,sm3,hash,0.00040375
hash,sm3,hash,0.00040751
hash,sm3,hash,0.00041716
hash,sha256,hash,0.00001141
hash,sha256,hash,0.00000182
hash,sha256,hash,0.00000068
hash,sha256,hash,0.00000045
hash,sha256,hash,0.00000045
hash,sha256,hash,0.00000052
hash,sha256,hash,0.00000049
hash,sha256,hash,0.00000052
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000043
hash,sha256,hash,0.00000043
hash,sha256,hash,0.00000045
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000043
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000043
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000043
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000043
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000045
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000045
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000043
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000043
hash,sha256,hash,0.00000043
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000043
hash,sha256,hash,0.00000045
hash,sha256,hash,0.00000043
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000045
hash,sha256,hash,0.00000045
hash,sha256,hash,0.00000045
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000043
hash,sha256,hash,0.00000043
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000056
hash,sha256,hash,0.00000048
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000045
hash,sha256,hash,0.00000043
hash,sha256,hash,0.00000044
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000044
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000045
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000043
hash,sha256,hash,0.00000045
hash,sha256,hash,0.00000044
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000045
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000043
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000044
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000044
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000043
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000044
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000045
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000043
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000044
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000044
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000044
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000045
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000043
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000044
hash,sha256,hash,0.00000043
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000044
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000044
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000047
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000045
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000043
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000044
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000044
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000044
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000045
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000046
hash,sha256,hash,0.00000045
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000041
hash,sha256,hash,0.00000042
hash,sha256,hash,0.00000046
cipher,sm4_cbc,encrypt,0.00065925
cipher,sm4_cbc,encrypt,0.00061700
cipher,sm4_cbc,encrypt,0.00060012
cipher,sm4_cbc,encrypt,0.00060215
cipher,sm4_cbc,encrypt,0.00058599
cipher,sm4_cbc,encrypt,0.00058398
cipher,sm4_cbc,encrypt,0.00058337
cipher,sm4_cbc,encrypt,0.00058495
cipher,sm4_cbc,encrypt,0.00060574
cipher,sm4_cbc,encrypt,0.00059088
cipher,sm4_cbc,encrypt,0.00058005
cipher,sm4_cbc,encrypt,0.00058369
cipher,sm4_cbc,encrypt,0.00057604
cipher,sm4_cbc,encrypt,0.00058590
cipher,sm4_cbc,encrypt,0.00058456
cipher,sm4_cbc,encrypt,0.00057848
cipher,sm4_cbc,encrypt,0.00057676
cipher,sm4_cbc,encrypt,0.00057862
cipher,sm4_cbc,encrypt,0.00057954
cipher,sm4_cbc,encrypt,0.00057779
cipher,sm4_cbc,encrypt,0.00058522
cipher,sm4_cbc,encrypt,0.00058583
cipher,sm4_cbc,encrypt,0.00058613
cipher,sm4_cbc,encrypt,0.00058773
cipher,sm4_cbc,encrypt,0.00059086
cipher,sm4_cbc,encrypt,0.00058055
cipher,sm4_cbc,encrypt,0.00058597
cipher,sm4_cbc,encrypt,0.00058155
cipher,sm4_cbc,encrypt,0.00057988
cipher,sm4_cbc,encrypt,0.00056243
cipher,sm4_cbc,encrypt,0.00059052
cipher,sm4_cbc,encrypt,0.00060095
cipher,sm4_cbc,encrypt,0.00059659
cipher,sm4_cbc,encrypt,0.00059952
cipher,sm4_cbc,encrypt,0.00058785
cipher,sm4_cbc,encrypt,0.00059735
cipher,sm4_cbc,encrypt,0.00059671
cipher,sm4_cbc,encrypt,0.00057743
cipher,sm4_cbc,encrypt,0.00057449
cipher,sm4_cbc,encrypt,0.00058199
cipher,sm4_cbc,encrypt,0.00057722
cipher,sm4_cbc,encrypt,0.00057245
cipher,sm4_cbc,encrypt,0.00057618
cipher,sm4_cbc,encrypt,0.00057870
cipher,sm4_cbc,encrypt,0.00057631
cipher,sm4_cbc,encrypt,0.00057764
cipher,sm4_cbc,encrypt,0.00057208
cipher,sm4_cbc,encrypt,0.00059124
cipher,sm4_cbc,encrypt,0.00059414
cipher,sm4_cbc,encrypt,0.00058742
cipher,sm4_cbc,encrypt,0.00058736
cipher,sm4_cbc,encrypt,0.00057881
cipher,sm4_cbc,encrypt,0.00058707
cipher,sm4_cbc,encrypt,0.00059123
cipher,sm4_cbc,encrypt,0.00057358
cipher,sm4_cbc,encrypt,0.00057932
cipher,sm4_cbc,encrypt,0.00057508
cipher,sm4_cbc,encrypt,0.00058345
cipher,sm4_cbc,encrypt,0.00057308
cipher,sm4_cbc,encrypt,0.00059061
cipher,sm4_cbc,encrypt,0.00059117
cipher,sm4_cbc,encrypt,0.00058598
cipher,sm4_cbc,encrypt,0.00059188
cipher,sm4_cbc,encrypt,0.00058694
cipher,sm4_cbc,encrypt,0.00058595
cipher,sm4_cbc,encrypt,0.00059068
cipher,sm4_cbc,encrypt,0.00059478
cipher,sm4_cbc,encrypt,0.00059337
cipher,sm4_cbc,encrypt,0.00061055
cipher,sm4_cbc,encrypt,0.00058713
cipher,sm4_cbc,encrypt,0.00056257
cipher,sm4_cbc,encrypt,0.00057934
cipher,sm4_cbc,encrypt,0.00058284
cipher,sm4_cbc,encrypt,0.00057200
cipher,sm4_cbc,encrypt,0.00057945
cipher,sm4_cbc,encrypt,0.00057545
cipher,sm4_cbc,encrypt,0.00058383
cipher,sm4_cbc,encrypt,0.00058614
cipher,sm4_cbc,encrypt,0.00058373
cipher,sm4_cbc,encrypt,0.00058304
cipher,sm4_cbc,encrypt,0.00058391
cipher,sm4_cbc,encrypt,0.00058361
cipher,sm4_cbc,encrypt,0.00057875
cipher,sm4_cbc,encrypt,0.00057845
cipher,sm4_cbc,encrypt,0.00059633
cipher,sm4_cbc,encrypt,0.00058814
cipher,sm4_cbc,encrypt,0.00057521
cipher,sm4_cbc,encrypt,0.00058065
cipher,sm4_cbc,encrypt,0.00057773
cipher,sm4_cbc,encrypt,0.00058625
cipher,sm4_cbc,encrypt,0.00058136
cipher,sm4_cbc,encrypt,0.00057658
cipher,sm4_cbc,encrypt,0.00057061
cipher,sm4_cbc,encrypt,0.00058648
cipher,sm4_cbc,encrypt,0.00058276
cipher,sm4_cbc,encrypt,0.00059417
cipher,sm4_cbc,encrypt,0.00058894
cipher,sm4_cbc,encrypt,0.00058154
cipher,sm4_cbc,encrypt,0.00057666
cipher,sm4_cbc,encrypt,0.00059053
cipher,sm4_cbc,encrypt,0.00060404
cipher,sm4_cbc,encrypt,0.00060823
cipher,sm4_cbc,encrypt,0.00058031
cipher,sm4_cbc,encrypt,0.00058830
cipher,sm4_cbc,encrypt,0.00058690
cipher,sm4_cbc,encrypt,0.00058526
cipher,sm4_cbc,encrypt,0.00058617
cipher,sm4_cbc,encrypt,0.00058172
cipher,sm4_cbc,encrypt,0.00058125
cipher,sm4_cbc,encrypt,0.00058512
cipher,sm4_cbc,encrypt,0.00058322
cipher,sm4_cbc,encrypt,0.00057751
cipher,sm4_cbc,encrypt,0.00057628
cipher,sm4_cbc,encrypt,0.00056777
cipher,sm4_cbc,encrypt,0.00057627
cipher,sm4_cbc,encrypt,0.00058069
cipher,sm4_cbc,encrypt,0.00057246
cipher,sm4_cbc,encrypt,0.00057802
cipher,sm4_cbc,encrypt,0.00057243
cipher,sm4_cbc,encrypt,0.00057542
cipher,sm4_cbc,encrypt,0.00058402
cipher,sm4_cbc,encrypt,0.00058898
cipher,sm4_cbc,encrypt,0.00058377
cipher,sm4_cbc,encrypt,0.00057364
cipher,sm4_cbc,encrypt,0.00057318
cipher,sm4_cbc,encrypt,0.00058167
cipher,sm4_cbc,encrypt,0.00057960
cipher,sm4_cbc,encrypt,0.00057113
cipher,sm4_cbc,encrypt,0.00057138
cipher,sm4_cbc,encrypt,0.00058406
cipher,sm4_cbc,encrypt,0.00058217
cipher,sm4_cbc,encrypt,0.00058664
cipher,sm4_cbc,encrypt,0.00058230
cipher,sm4_cbc,encrypt,0.00057880
cipher,sm4_cbc,encrypt,0.00058537
cipher,sm4_cbc,encrypt,0.00058421
cipher,sm4_cbc,encrypt,0.00058537
cipher,sm4_cbc,encrypt,0.00058108
cipher,sm4_cbc,encrypt,0.00059048
cipher,sm4_cbc,encrypt,0.00058839
cipher,sm4_cbc,encrypt,0.00057834
cipher,sm4_cbc,encrypt,0.00058695
cipher,sm4_cbc,encrypt,0.00059583
cipher,sm4_cbc,encrypt,0.00058900
cipher,sm4_cbc,encrypt,0.00057536
cipher,sm4_cbc,encrypt,0.00057794
cipher,sm4_cbc,encrypt,0.00059571
cipher,sm4_cbc,encrypt,0.00058922
cipher,sm4_cbc,encrypt,0.00058160
cipher,sm4_cbc,encrypt,0.00057010
cipher,sm4_cbc,encrypt,0.00057805
cipher,sm4_cbc,encrypt,0.00058306
cipher,sm4_cbc,encrypt,0.00058539
cipher,sm4_cbc,encrypt,0.00058752
cipher,sm4_cbc,encrypt,0.00058331
cipher,sm4_cbc,encrypt,0.00058503
cipher,sm4_cbc,encrypt,0.00058380
cipher,sm4_cbc,encrypt,0.00058212
cipher,sm4_cbc,encrypt,0.00058324
cipher,sm4_cbc,encrypt,0.00058028
cipher,sm4_cbc,encrypt,0.00058504
cipher,sm4_cbc,encrypt,0.00058598
cipher,sm4_cbc,encrypt,0.00058991
cipher,sm4_cbc,encrypt,0.00058286
cipher,sm4_cbc,encrypt,0.00058036
cipher,sm4_cbc,encrypt,0.00059494
cipher,sm4_cbc,encrypt,0.00060180
cipher,sm4_cbc,encrypt,0.00061768
cipher,sm4_cbc,encrypt,0.00060651
cipher,sm4_cbc,encrypt,0.00059718
cipher,sm4_cbc,encrypt,0.00058439
cipher,sm4_cbc,encrypt,0.00057352
cipher,sm4_cbc,encrypt,0.00057578
cipher,sm4_cbc,encrypt,0.00057654
cipher,sm4_cbc,encrypt,0.00057301
cipher,sm4_cbc,encrypt,0.00057641
cipher,sm4_cbc,encrypt,0.00058867
cipher,sm4_cbc,encrypt,0.00057844
cipher,sm4_cbc,encrypt,0.00057127
cipher,sm4_cbc,encrypt,0.00057890
cipher,sm4_cbc,encrypt,0.00057769
cipher,sm4_cbc,encrypt,0.00058236
cipher,sm4_cbc,encrypt,0.00058699
cipher,sm4_cbc,encrypt,0.00058351
cipher,sm4_cbc,encrypt,0.00059264
cipher,sm4_cbc,encrypt,0.00059574
cipher,sm4_cbc,encrypt,0.00058532
cipher,sm4_cbc,encrypt,0.00058772
cipher,sm4_cbc,encrypt,0.00059044
cipher,sm4_cbc,encrypt,0.00058877
cipher,sm4_cbc,encrypt,0.00057890
cipher,sm4_cbc,encrypt,0.00057846
cipher,sm4_cbc,encrypt,0.00057389
cipher,sm4_cbc,encrypt,0.00055643
cipher,sm4_cbc,encrypt,0.00055607
cipher,sm4_cbc,encrypt,0.00056155
cipher,sm4_cbc,encrypt,0.00057214
cipher,sm4_cbc,encrypt,0.00057475
cipher,sm4_cbc,encrypt,0.00058928
cipher,sm4_cbc,encrypt,0.00058027
cipher,sm4_cbc,decrypt,0.00046326
cipher,sm4_cbc,decrypt,0.00044214
cipher,sm4_cbc,decrypt,0.00043420
cipher,sm4_cbc,decrypt,0.00043017
cipher,sm4_cbc,decrypt,0.00043446
cipher,sm4_cbc,decrypt,0.00043405
cipher,sm4_cbc,decrypt,0.00042699
cipher,sm4_cbc,decrypt,0.00043838
cipher,sm4_cbc,decrypt,0.00043053
cipher,sm4_cbc,decrypt,0.00043147
cipher,sm4_cbc,decrypt,0.00043253
cipher,sm4_cbc,decrypt,0.00043139
cipher,sm4_cbc,decrypt,0.00043470
cipher,sm4_cbc,decrypt,0.00042964
cipher,sm4_cbc,decrypt,0.00043127
cipher,sm4_cbc,decrypt,0.00042567
cipher,sm4_cbc,decrypt,0.00042483
cipher,sm4_cbc,decrypt,0.00043575
cipher,sm4_cbc,decrypt,0.00043067
cipher,sm4_cbc,decrypt,0.00043283
cipher,sm4_cbc,decrypt,0.00043211
cipher,sm4_cbc,decrypt,0.00043250
cipher,sm4_cbc,decrypt,0.00043206
cipher,sm4_cbc,decrypt,0.00044375
cipher,sm4_cbc,decrypt,0.00044512
cipher,sm4_cbc,decrypt,0.00043696
cipher,sm4_cbc,decrypt,0.00044076
cipher,sm4_cbc,decrypt,0.00044041
cipher,sm4_cbc,decrypt,0.00046074
cipher,sm4_cbc,decrypt,0.00042964
cipher,sm4_cbc,decrypt,0.00043138
cipher,sm4_cbc,decrypt,0.00042792
cipher,sm4_cbc,decrypt,0.00042851
cipher,sm4_cbc,decrypt,0.00045917
cipher,sm4_cbc,decrypt,0.00044176
cipher,sm4_cbc,decrypt,0.00045340
cipher,sm4_cbc,decrypt,0.00045869
cipher,sm4_cbc,decrypt,0.00043020
cipher,sm4_cbc,decrypt,0.00042404
cipher,sm4_cbc,decrypt,0.00042795
cipher,sm4_cbc,decrypt,0.00043747
cipher,sm4_cbc,decrypt,0.00043233
cipher,sm4_cbc,decrypt,0.00043611
cipher,sm4_cbc,decrypt,0.00044249
cipher,sm4_cbc,decrypt,0.00045371
cipher,sm4_cbc,decrypt,0.00045447
cipher,sm4_cbc,decrypt,0.00045354
cipher,sm4_cbc,decrypt,0.00044475
cipher,sm4_cbc,decrypt,0.00044507
cipher,sm4_cbc,decrypt,0.00044968
cipher,sm4_cbc,decrypt,0.00044373
cipher,sm4_cbc,decrypt,0.00044643
cipher,sm4_cbc,decrypt,0.00044075
cipher,sm4_cbc,decrypt,0.00045444
cipher,sm4_cbc,decrypt,0.00044254
cipher,sm4_cbc,decrypt,0.00043865
cipher,sm4_cbc,decrypt,0.00043699
cipher,sm4_cbc,decrypt,0.00043927
cipher,sm4_cbc,decrypt,0.00043200
cipher,sm4_cbc,decrypt,0.00043451
cipher,sm4_cbc,decrypt,0.00043182
cipher,sm4_cbc,decrypt,0.00043093
cipher,sm4_cbc,decrypt,0.00044746
cipher,sm4_cbc,decrypt,0.00043790
cipher,sm4_cbc,decrypt,0.00043812
cipher,sm4_cbc,decrypt,0.00043130
cipher,sm4_cbc,decrypt,0.00043608
cipher,sm4_cbc,decrypt,0.00043938
cipher,sm4_cbc,decrypt,0.00043306
cipher,sm4_cbc,decrypt,0.00043030
cipher,sm4_cbc,decrypt,0.00042866
cipher,sm4_cbc,decrypt,0.00043001
cipher,sm4_cbc,decrypt,0.00043007
cipher,sm4_cbc,decrypt,0.00042801
cipher,sm4_cbc,decrypt,0.00043628
cipher,sm4_cbc,decrypt,0.00043244
cipher,sm4_cbc,decrypt,0.00043452
cipher,sm4_cbc,decrypt,0.00043490
cipher,sm4_cbc,decrypt,0.00044747
cipher,sm4_cbc,decrypt,0.00044690
cipher,sm4_cbc,decrypt,0.00044984
cipher,sm4_cbc,decrypt,0.00045463
cipher,sm4_cbc,decrypt,0.00045360
cipher,sm4_cbc,decrypt,0.00044714
cipher,sm4_cbc,decrypt,0.00044589
cipher,sm4_cbc,decrypt,0.00044749
cipher,sm4_cbc,decrypt,0.00043886
cipher,sm4_cbc,decrypt,0.00044613
cipher,sm4_cbc,decrypt,0.00044592
cipher,sm4_cbc,decrypt,0.00044611
cipher,sm4_cbc,decrypt,0.00043364
cipher,sm4_cbc,decrypt,0.00043506
cipher,sm4_cbc,decrypt,0.00042677
cipher,sm4_cbc,decrypt,0.00042356
cipher,sm4_cbc,decrypt,0.00042648
cipher,sm4_cbc,decrypt,0.00042536
cipher,sm4_cbc,decrypt,0.00042906
cipher,sm4_cbc,decrypt,0.00042687
cipher,sm4_cbc,decrypt,0.00042885
cipher,sm4_cbc,decrypt,0.00043554
cipher,sm4_cbc,decrypt,0.00043161
cipher,sm4_cbc,decrypt,0.00043483
cipher,sm4_cbc,decrypt,0.00042970
cipher,sm4_cbc,decrypt,0.00043610
cipher,sm4_cbc,decrypt,0.00042900
cipher,sm4_cbc,decrypt,0.00043225
cipher,sm4_cbc,decrypt,0.00043347
cipher,sm4_cbc,decrypt,0.00045711
cipher,sm4_cbc,decrypt,0.00045174
cipher,sm4_cbc,decrypt,0.00043788
cipher,sm4_cbc,decrypt,0.00044265
cipher,sm4_cbc,decrypt,0.00045158
cipher,sm4_cbc,decrypt,0.00045084
cipher,sm4_cbc,decrypt,0.00043607
cipher,sm4_cbc,decrypt,0.00044112
cipher,sm4_cbc,decrypt,0.00043956
cipher,sm4_cbc,decrypt,0.00043524
cipher,sm4_cbc,decrypt,0.00044750
cipher,sm4_cbc,decrypt,0.00044738
cipher,sm4_cbc,decrypt,0.00044431
cipher,sm4_cbc,decrypt,0.00043944
cipher,sm4_cbc,decrypt,0.00045345
cipher,sm4_cbc,decrypt,0.00043629
cipher,sm4_cbc,decrypt,0.00044428
cipher,sm4_cbc,decrypt,0.00044113
cipher,sm4_cbc,decrypt,0.00044951
cipher,sm4_cbc,decrypt,0.00044276
cipher,sm4_cbc,decrypt,0.00044677
cipher,sm4_cbc,decrypt,0.00044132
